template_id,display_name,category,category_mask,category_depth,sellable_status,baseline_price,max_buy_price,liquidity_tier,enabled,source,confidence,notes
BuggyMining_Unique_YieldIncrease_04_Schematic,Focused Buggy Cutteray Mk4 Schematic,schematics/vehicles,117637120,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
BuggyMining_Unique_YieldIncrease_05,Focused Buggy Cutteray Mk5,vehicles/parts,100859904,2,known,250000,200000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
BuggyMining_Unique_YieldIncrease_05_Schematic,Focused Buggy Cutteray Mk5 Schematic,schematics/vehicles,117637120,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
BuggyMining_Unique_YieldIncrease_06,Focused Buggy Cutteray Mk6,vehicles/parts,100859904,2,known,380000,304000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
BuggyMining_Unique_YieldIncrease_06_Schematic,Focused Buggy Cutteray Mk6 Schematic,schematics/vehicles,117637120,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
BuildingBlueprint_CopyDevice,Solido Replicator,building/placeables,134283264,2,known,100,80,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
CHOAMSword,Standard Sword,weapons/melee,67174400,2,known,4380,3504,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
CHOAMSword_0,Artisan Sword,weapons/melee,67174400,2,known,4200,3360,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
CHOAMSword_1,House Sword,weapons/melee,67174400,2,known,9600,7680,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
CHOAMSword_2,Adept Sword,weapons/melee,67174400,2,known,16000,12800,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
CHOAMSword_3,Regis Sword,weapons/melee,67174400,2,known,39000,31200,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
ChoamCom1,Static Compactor,tools/utility,50462720,2,known,6100,4880,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
ChoamCom2,Industrial Static Compactor,tools/utility,50462720,2,known,15000,12000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
ChoamHeavyLasgunSchematic,Arhun K-28 Lasgun Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
ChoamLevel2Set,CHOAM Facility Set,consumables/medical,33619968,2,known,80000,64000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
ChoamLg1,Arhun K-28 Lasgun,weapons/ranged,67239936,2,known,89000,71200,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
ChoamLg2,Black Market K-28 Lasgun,weapons/ranged,67239936,2,known,160000,128000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
ChoamPentashieldSurfaceHorizontal_Patent,Horizontal Pentashield,building/patents,134348800,2,known,2500,2000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
ChoamPentashieldSurfaceVertical_Patent,Vertical Pentashield,building/patents,134348800,2,known,2500,2000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
ChoamSda1,Improvised Maula Pistol,weapons/ranged,67239936,2,known,55,44,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
ChoamSda2,Maula Pistol,weapons/ranged,67239936,2,known,1300,1040,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
ChoamSda3,Standard Maula Pistol,weapons/ranged,67239936,2,known,3300,2640,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
ChoamSda4,Artisan Maula Pistol,weapons/ranged,67239936,2,known,5700,4560,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
ChoamSda5,House Maula Pistol,weapons/ranged,67239936,2,known,17000,13600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
ChoamSda6,Adept Maula Pistol,weapons/ranged,67239936,2,known,27000,21600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
ChoamSda7,Regis Maula Pistol,weapons/ranged,67239936,2,known,42000,33600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
ChoamShelterSet,CHOAM Shelter Set,consumables/medical,33619968,2,known,2500,2000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
Choam_AdvLighting_Patent,CHOAM Advanced Lights Set,building/patents,134348800,2,known,2500,2000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Choam_BedroomSet_Furniture_Patent,CHOAM Bedroom Furniture Set,building/patents,134348800,2,known,2500,2000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Choam_BedroomSet_SmallDeco_Patent,CHOAM Bedroom Small Decorations Set,building/patents,134348800,2,known,5000,4000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Choam_DiningRoomSet_Furniture_Patent,CHOAM Dining Room Furniture Set,building/patents,134348800,2,known,3000,2400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Choam_DiningRoomSet_SmallDeco_Patent,CHOAM Dining Room Small Decorations Set,building/patents,134348800,2,known,5000,4000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Choam_OfficeSet_Furniture_Patent,CHOAM Office Furniture Set,building/patents,134348800,2,known,2000,1600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Choam_OfficeSet_SmallDeco_Patent,CHOAM Office Small Decorations Set,building/patents,134348800,2,known,5000,4000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
CobaltBar,Cobalt Paste,resources/refined,16908288,2,known,20,16,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Combat_Choam_Heavy01_Boots,Duneman Heavy Boots,armor/combat,83951616,2,known,15000,12000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Choam_Heavy01_Bottom,Duneman Heavy Pants,armor/combat,83951616,2,known,20000,16000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Choam_Heavy01_Gloves,Duneman Heavy Gloves,armor/combat,83951616,2,known,12000,9600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Choam_Heavy01_Helmet,Duneman Heavy Mask,armor/combat,83951616,2,known,17000,13600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Choam_Heavy01_Top,Duneman Heavy Jacket,armor/combat,83951616,2,known,23000,18400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Choam_Heavy02_Boots,Kirab Heavy Boots,armor/combat,83951616,2,known,2600,2080,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Choam_Heavy02_Bottom,Kirab Heavy Pants,armor/combat,83951616,2,known,3500,2800,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Choam_Heavy02_Gloves,Kirab Heavy Gauntlet,armor/combat,83951616,2,known,2100,1680,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Choam_Heavy02_Helmet,Kirab Heavy Headwrap,armor/combat,83951616,2,known,3000,2400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Choam_Heavy02_Top,Kirab Heavy Jerkin,armor/combat,83951616,2,known,3900,3120,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Choam_Heavy03_Boots,Slaver Heavy Boots,armor/combat,83951616,2,known,5700,4560,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Combat_Choam_Heavy03_Bottom,Slaver Heavy Pants,armor/combat,83951616,2,known,7700,6160,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Combat_Choam_Heavy03_Gloves,Slaver Heavy Gloves,armor/combat,83951616,2,known,4300,3440,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Combat_Choam_Heavy03_Helmet,Slaver Heavy Helmet,armor/combat,83951616,2,known,6500,5200,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Combat_Choam_Heavy03_Top,Slaver Heavy Jerkin,armor/combat,83951616,2,known,8400,6720,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Combat_Choam_Heavy04_Bottom,Mercenary Heavy Pants,armor/combat,83951616,2,known,38000,30400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Combat_Choam_Heavy04_Gloves,Mercenary Heavy Gloves,armor/combat,83951616,2,known,22000,17600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Combat_Choam_Heavy04_Helmet,Mercenary Heavy Helmet,armor/combat,83951616,2,known,33000,26400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Combat_Choam_Heavy04_Shoes,Mercenary Heavy Boots,armor/combat,83951616,2,known,28000,22400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Combat_Choam_Heavy04_Top,Mercenary Heavy Chestplate,armor/combat,83951616,2,known,44000,35200,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Combat_Choam_Heavy06_Boots,CHOAM Heavy Boots,armor/combat,83951616,2,known,46000,36800,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Combat_Choam_Heavy06_Bottom,CHOAM Heavy Greaves,armor/combat,83951616,2,known,65000,52000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Combat_Choam_Heavy06_Gloves,CHOAM Heavy Gauntlets,armor/combat,83951616,2,known,37000,29600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Combat_Choam_Heavy06_Helmet,CHOAM Heavy Helmet,armor/combat,83951616,2,known,56000,44800,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Combat_Choam_Heavy06_Top,CHOAM Heavy Chestplate,armor/combat,83951616,2,known,72000,57600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Combat_Choam_Light02_Boots,Kirab Scout Boots,armor/combat,83951616,2,known,1700,1360,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Choam_Light02_Bottom,Kirab Scout Pants,armor/combat,83951616,2,known,2300,1840,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Choam_Light02_Gloves,Kirab Scout Gloves,armor/combat,83951616,2,known,1400,1120,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Choam_Light02_Helmet,Kirab Scout Helmet,armor/combat,83951616,2,known,2000,1600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Choam_Light02_Top,Kirab Scout Jacket,armor/combat,83951616,2,known,2600,2080,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Choam_Light03_Boots,Slaver Scout Boots,armor/combat,83951616,2,known,3800,3040,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
