template_id,display_name,category,category_mask,category_depth,sellable_status,baseline_price,max_buy_price,price_floor,price_ceiling,liquidity_tier,enabled,source,confidence,notes
BuggyLauncher_6,Buggy Rocket Launcher Mk6,vehicles/parts,100859904,2,validated,130000,104000,130000,130000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
BuggyLocomotion_0,Scrap Buggy Tread,vehicles/parts,100859904,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
BuggyLocomotion_3,Buggy Tread Mk3,vehicles/parts,100859904,2,validated,2200,1760,2200,2200,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
BuggyLocomotion_4,Buggy Tread Mk4,vehicles/parts,100859904,2,validated,5600,4480,5600,5600,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
BuggyLocomotion_5,Buggy Tread Mk5,vehicles/parts,100859904,2,validated,10000,8000,10000,10000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
BuggyLocomotion_6,Buggy Tread Mk6,vehicles/parts,100859904,2,validated,18000,14400,18000,18000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
BuggyMining_0,Scrap Buggy Mining Laser,vehicles/parts,100859904,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
BuggyMining_3,Buggy Cutteray Mk3,vehicles/parts,100859904,2,validated,26000,20800,26000,26000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
BuggyMining_4,Buggy Cutteray Mk4,vehicles/parts,100859904,2,validated,57000,45600,57000,57000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
BuggyMining_5,Buggy Cutteray Mk5,vehicles/parts,100859904,2,validated,100000,80000,100000,100000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
BuggyMining_6,Buggy Cutteray Mk6,vehicles/parts,100859904,2,validated,170000,136000,170000,170000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
BuggyMining_Unique_YieldIncrease_03,Focused Buggy Cutteray Mk3,vehicles/parts,100859904,2,validated,82000,65600,82000,82000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
BuggyMining_Unique_YieldIncrease_03_Schematic,Focused Buggy Cutteray Mk3 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
BuggyMining_Unique_YieldIncrease_04,Focused Buggy Cutteray Mk4,vehicles/parts,100859904,2,validated,150000,120000,150000,150000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
BuggyMining_Unique_YieldIncrease_04_Schematic,Focused Buggy Cutteray Mk4 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
BuggyMining_Unique_YieldIncrease_05,Focused Buggy Cutteray Mk5,vehicles/parts,100859904,2,validated,250000,200000,250000,250000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
BuggyMining_Unique_YieldIncrease_05_Schematic,BuggyMining_Unique_YieldIncrease_05_Schematic,schematics/weapons,117506048,2,validated,2500,2000,2500,2500,medium,true,local-bootstrap,moderate,heuristic category and price; disabled until real price validation; observed_count=2; reviewed seed set for DASH artificial Exchange populator
BuggyMining_Unique_YieldIncrease_06,Focused Buggy Cutteray Mk6,vehicles/parts,100859904,2,validated,380000,304000,380000,380000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
BuggyMining_Unique_YieldIncrease_06_Schematic,Focused Buggy Cutteray Mk6 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
BuildingBlueprint_CopyDevice,Solido Replicator,building/placeables,134283264,2,validated,100,80,100,100,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
CHOAMSword,Standard Sword,weapons/melee,67174400,2,validated,4380,3504,4380,4380,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
CHOAMSword_0,Artisan Sword,weapons/melee,67174400,2,validated,4200,3360,4200,4200,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
CHOAMSword_1,House Sword,weapons/melee,67174400,2,validated,9600,7680,9600,9600,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
CHOAMSword_2,Adept Sword,weapons/melee,67174400,2,validated,16000,12800,16000,16000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
CHOAMSword_3,Regis Sword,weapons/melee,67174400,2,validated,39000,31200,39000,39000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
ChoamCom1,Static Compactor,tools/utility,50462720,2,validated,6100,4880,6100,6100,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
ChoamCom2,Industrial Static Compactor,tools/utility,50462720,2,validated,15000,12000,15000,15000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
ChoamHeavyLasgunSchematic,Arhun K-28 Lasgun Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
ChoamLevel2Set,CHOAM Facility Set,consumables/medical,33619968,2,validated,80000,64000,80000,80000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
ChoamLg1,Arhun K-28 Lasgun,weapons/ranged,67239936,2,validated,89000,71200,89000,89000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
ChoamLg2,Black Market K-28 Lasgun,weapons/ranged,67239936,2,validated,160000,128000,160000,160000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
ChoamPentashieldSurfaceHorizontal_Patent,Horizontal Pentashield,building/patents,134348800,2,validated,2500,2000,2500,2500,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
ChoamPentashieldSurfaceVertical_Patent,Vertical Pentashield,building/patents,134348800,2,validated,2500,2000,2500,2500,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
ChoamSda1,Improvised Maula Pistol,weapons/ranged,67239936,2,validated,55,44,55,55,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
ChoamSda2,Maula Pistol,weapons/ranged,67239936,2,validated,1300,1040,1300,1300,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
ChoamSda3,Standard Maula Pistol,weapons/ranged,67239936,2,validated,3300,2640,3300,3300,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
ChoamSda4,Artisan Maula Pistol,weapons/ranged,67239936,2,validated,5700,4560,5700,5700,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
ChoamSda5,House Maula Pistol,weapons/ranged,67239936,2,validated,17000,13600,17000,17000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
ChoamSda6,Adept Maula Pistol,weapons/ranged,67239936,2,validated,27000,21600,27000,27000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
ChoamSda7,Regis Maula Pistol,weapons/ranged,67239936,2,validated,42000,33600,42000,42000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
ChoamShelterSet,CHOAM Shelter Set,consumables/medical,33619968,2,validated,2500,2000,2500,2500,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
Choam_AdvLighting_Patent,CHOAM Advanced Lights Set,building/patents,134348800,2,validated,2500,2000,2500,2500,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Choam_BedroomSet_Furniture_Patent,CHOAM Bedroom Furniture Set,building/patents,134348800,2,validated,2500,2000,2500,2500,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Choam_BedroomSet_SmallDeco_Patent,CHOAM Bedroom Small Decorations Set,building/patents,134348800,2,validated,5000,4000,5000,5000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Choam_DiningRoomSet_Furniture_Patent,CHOAM Dining Room Furniture Set,building/patents,134348800,2,validated,3000,2400,3000,3000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Choam_DiningRoomSet_SmallDeco_Patent,CHOAM Dining Room Small Decorations Set,building/patents,134348800,2,validated,5000,4000,5000,5000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Choam_OfficeSet_Furniture_Patent,CHOAM Office Furniture Set,building/patents,134348800,2,validated,2000,1600,2000,2000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Choam_OfficeSet_SmallDeco_Patent,CHOAM Office Small Decorations Set,building/patents,134348800,2,validated,5000,4000,5000,5000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
CobaltBar,Cobalt Paste,resources/refined,16908288,2,validated,20,16,20,20,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Combat_Choam_Heavy01_Boots,Duneman Heavy Boots,armor/combat,83951616,2,validated,15000,12000,15000,15000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Choam_Heavy01_Bottom,Duneman Heavy Pants,armor/combat,83951616,2,validated,20000,16000,20000,20000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Choam_Heavy01_Gloves,Duneman Heavy Gloves,armor/combat,83951616,2,validated,12000,9600,12000,12000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Choam_Heavy01_Helmet,Duneman Heavy Mask,armor/combat,83951616,2,validated,17000,13600,17000,17000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Choam_Heavy01_Top,Duneman Heavy Jacket,armor/combat,83951616,2,validated,23000,18400,23000,23000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Combat_Choam_Heavy02_Boots,Kirab Heavy Boots,armor/combat,83951616,2,validated,2600,2080,2600,2600,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Choam_Heavy02_Bottom,Kirab Heavy Pants,armor/combat,83951616,2,validated,3500,2800,3500,3500,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Combat_Choam_Heavy02_Gloves,Kirab Heavy Gauntlet,armor/combat,83951616,2,validated,2100,1680,2100,2100,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
